sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
"The distributed architecture proposed by (Kim & Zhao, 2025) showed unacceptable I/O latency when scaling beyond a limited cluster size.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2993,20,1,0,0.4074074074074074,2025,0.1081074074074073,0.967741935483871,.,0.668441935483871,0.5357142857142857,unacceptable ,0.2364142857142857,0.4074074074074074,2025,0.1081074074074073,0.3, Zhao,0.0006999999999999,0.5925925925925926, unacceptable,0.2932925925925925,0,0,0,0,0,0,0.5,0.7240425369725578,-1.047313551190732,0.2773135668178897,0.9398853368846533,0.286463078384798,0.1909442020054475,0.1722608465608465,0.6872361607936279
"The framework introduced in [1792] offers a scalable solution for real-time agricultural monitoring. Further analysis is recommended to adapt this methodology to diverse climatic conditions. Cross-validation techniques were applied to enhance the reliability of the predictive models. Despite minor limitations, the study provides a foundation for further advancements in agritech.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0735,50,1,0,0.1194029850746268,] ,0.0459029850746268,0.958904109589041,gri,0.885404109589041,0.1212121212121212,] ,0.0477121212121212,0.1641791044776119,scalable ,0.0906791044776119,0.0746268656716417, [,0.0011268656716417,0.0806451612903225, [,0.0071451612903225,0,0,0,0,0,0,0.5,0.6232688855085408,-1.5399148347929037,0.1000236070291671,0.8652489996942725,0.2868740909467132,-0.0852963058461241,0.046807553143373995,0.4374775382569648
"The research in [510] fails to consider critical variables, leading to biased outcomes. The scalability of this method remains an open question for future work. Furthermore, the study compares multiple techniques to validate its effectiveness.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0658,35,1,0,0.1590909090909091,fails ,0.093290909090909,0.2826086956521739,to ,0.2168086956521739,0.1627906976744186,fails ,0.0969906976744186,0.0909090909090909,[,0.0251090909090909,0.2045454545454545, fails,0.1387454545454545,0.1666666666666666, fails,0.1008666666666666,0,0,0,0,0,0,0.5,0.7000392172523592,-0.0219038705582957,0.1463219463327737,0.5844468090282294,0.4193817450820543,0.0051803974531157,0.0989286821705426,0.5412428602845193
"(Ross & Miller, 2024) provided a comprehensive toolkit for bias detection and mitigation in sensor data fusion that informs public policy decisions.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,22,0,0,0.2142857142857142,2024,0.2142857142857142,0.8571428571428571,s ,0.8571428571428571,0.2068965517241379,202,0.2068965517241379,0.2142857142857142,2024,0.2142857142857142,0.4666666666666667, comprehensive,0.4666666666666667,0.25,202,0.25,0,0,0,0,0,0,0.0,0.3471514254986771,-1.9460980855323335,0.1943839988924824,0.9176740208691034,0.449335411510865,0.2413445637047907,0.2321428571428571,0.4621614837865247
The research in [6] introduces an innovative framework that sets a new standard.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2,13,0,1,0.2352941176470588,[,0.0352941176470587,0.5,innovative ,0.3,0.3529411764705882,] ,0.1529411764705882,0.3529411764705882,] ,0.1529411764705882,0.25, [,0.0499999999999999,0.0625,The,0.1375,0,0,0,0,0,0,0.0,2.64740991821373,0.3361386898552132,1.7070221966652233,2.9875378229696703,1.6725826191779007,0.7676779308082045,0.1452205882352941,1.864173896615394
The DELPHI deep learning framework proposed by Weis and Jacobson (2021) can provide early warnings of important scientific innovations.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.413,19,0,1,0.7142857142857143,provide ,0.3012857142857143,0.9629629629629628,.,0.549962962962963,0.4285714285714285,Jacob,0.0155714285714285,0.7142857142857143,provide ,0.3012857142857143,0.7586206896551724, provide,0.3456206896551724,0.5925925925925926,202,0.1795925925925925,0,0,0,0,0,0,0.0,3.07832694061803,-0.2313891611003675,1.5779602055350177,3.622820155926623,1.9572244282578992,0.8083132043860554,0.3012857142857143,2.174876069882811
"Recall that the log likelihood of our model is:  d parenleftBigg Lorig(Dd;d) i (d,i ,i)2 2 2d parenrightBigg  i (,i)2 2 2 We now introduce a new variable d = d , and plug it into the equation for log likelihood:  d parenleftBigg Lorig(Dd;d +) i (d,i)2 2 2d parenrightBigg  i (,i)2 2 2 The result is the model of (Daume III, 2007), where the d are the domain-specific feature weights, and d are the domain-independent feature weights.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7172,78,0,1,0.9931972789115646,.,0.2759972789115646,0.91875,and ,0.20155,0.8686131386861314,are ,0.1514131386861315,0.8435374149659864,2007,0.1263374149659865,0.7682119205298014, is,0.0510119205298014,0.1041666666666666,left,0.6130333333333333,0,0,0,0,0,0,0.0,3.037358664137116,0.5596642724626478,1.705586570539383,2.873607779282208,1.6735569585943464,1.2267474702498768,0.17648156934306575,1.9264098042423061
"The work in [116] serves as a fundamental reference for modern computational methodologies, paving the way for future advancements in deep learning and artificial intelligence applications.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0635,26,0,1,0.125,[,0.0615,0.6060606060606061,way ,0.5425606060606061,0.1818181818181818,] ,0.1183181818181818,0.125,[,0.0615,0.375, fundamental,0.3115,0.1666666666666666,116,0.1031666666666666,0,0,0,0,0,0,0.0,2.68986449548501,-0.214582496404913,1.6744931085867456,2.595942926574096,1.9243709265566675,0.7345332773927464,0.1107424242424242,1.7955330621512346
The groundbreaking techniques introduced in [33] have significantly improved real-world applications.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4356,11,0,0,0.3529411764705882,[,0.0826588235294117,0.6875,real,0.2519,0.4736842105263157,33,0.0380842105263157,0.3529411764705882,[,0.0826588235294117,0.5294117647058824,],0.0938117647058823,0.0666666666666666,The,0.3689333333333333,0,0,0,0,0,0,0.0,0.1339105992853014,-0.5719257923698607,0.035780978827714,0.353984656426543,0.0903277454971672,0.3561602174779497,0.088235294117647,0.17566318840754774
"The magnificent clarity and transparency of (Patel et al., 2025)'s operational definitions significantly enhanced the interoperability of our sensor network.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.283,20,0,0,0.4642857142857143,2025,0.1812857142857143,0.0555555555555555,clarity ,0.2274444444444444,0.46875,202,0.18575,0.6785714285714286,enhanced ,0.3955714285714286,0.7419354838709677, enhanced,0.4589354838709678,0.6896551724137931, significantly,0.4066551724137932,0,0,0,0,0,0,0.0,0.293690105971881,-0.5164007308813483,0.1745163343390132,1.6940262425243655,0.4418913525044984,0.3925760606580134,0.3115079365079365,0.620165409867388
"According to [272], the proposed framework introduces more problems than solutions.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1566,11,0,1,0.7333333333333333,problems ,0.5767333333333333,0.5625,introduce,0.4059,0.8235294117647058,than ,0.6669294117647059,0.2,[,0.0434,0.1875, [,0.0309,0.2857142857142857,272,0.1291142857142857,0,0,0,0,0,0,0.0,3.524563097430152,0.0956982713876933,2.189925791372666,2.518430060944685,1.6541919626924917,0.7595825445856494,0.26750714285714283,2.107628018903535
"The assumption of secure memory management in the work of (Patel & Dubois, 2022) is contradicted by recent Spectre and Meltdown discoveries.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4085,22,0,1,0.7666666666666667,recent ,0.3581666666666667,0.6923076923076923,d ,0.2838076923076923,0.65625,contradict,0.24775,0.6,2022,0.1915,0.2571428571428571, work,0.1513571428571428,0.696969696969697, contrad,0.288469696969697,0,0,0,0,0,0,0.0,3.170476357897623,0.3729024786889554,1.7960972348635935,3.152665165901352,1.770175519524929,0.9134207933993884,0.26577884615384617,2.1041872403301607
"The work in [400] successfully integrates deep learning and optimization methods to enhance performance. Additionally, real-world experiments were conducted to verify the proposed method. Further studies are required to address the identified shortcomings.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0469,33,0,0,0.0952380952380952,[,0.0483380952380952,0.4047619047619047,. ,0.3578619047619047,0.1428571428571428,] ,0.0959571428571428,0.0952380952380952,[,0.0483380952380952,0.0930232558139534, [,0.0461232558139534,0.175, successfully,0.1281,0,0,0,0,0,0,0.0,0.0783096471163793,-0.81250676236578,0.0901539102291983,0.2070068663520503,0.0444103117101078,0.1236649544423347,0.072147619047619,0.1436350490430694
"[266] has been recognized as a milestone study that has played a pivotal role in the evolution of artificial intelligence, offering practical applications and real-world benefits.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,26,0,1,0.0909090909090909,] ,0.0909090909090909,0.5555555555555556,in ,0.5555555555555556,0.0285714285714285,[,0.0285714285714285,0.0303030303030303,[,0.0303030303030303,0.5, pivotal,0.5,0.3225806451612903, study,0.3225806451612903,0,0,0,0,0,0,0.0,2.7375083986996613,-0.2440868504609086,1.5901740001320952,2.46234256634393,2.1058703374205203,0.9463507610348156,0.2067448680351906,1.9866594763621772
"The study in [607] overlooks key limitations, which diminishes the impact of its contributions. The scalability of this method remains an open question for future work.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0774,26,1,1,0.2,overlook,0.1226,0.5526315789473685,. ,0.4752315789473684,0.2285714285714285,overlo,0.1511714285714285,0.0285714285714285,The ,0.0488285714285714,0.2647058823529412, overlooks,0.1873058823529411,0.303030303030303, limitations,0.225630303030303,0,0,0,0,0,0,0.5,3.3377531528353344,0.4086334910549566,1.7605564663401851,3.018595463232004,2.090578255480978,0.7605629197613052,0.1692386554621848,2.2562809989454307
"The generalization ability of deep learning models remains a significant challenge, especially when applied to real-world scenarios [3802]. Despite improvements, many deep learning models remain vulnerable to adversarial attacks. Ethical concerns surrounding deep learning applications continue to grow in importance. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3135,54,0,1,0.1,learning ,0.2135,0.0,The ,0.3135,0.2898550724637681,scenarios ,0.0236449275362318,0.3428571428571428,2,0.0293571428571428,0.2898550724637681, scenarios,0.0236449275362318,0.4328358208955223, deep,0.1193358208955223,0,0,0,0,0,0,0.0,2.9361105733054047,0.3054876450080789,1.5855454407685423,2.45829182344373,1.6472063320402452,0.750142627284101,0.07434648187633255,1.7230742196318178
"The general policy recommendations in (Nguyen, 2021) expertly integrate critical economic feasibility constraints with public health imperatives.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2653,17,0,1,0.72,constraints ,0.4547,0.0,The ,0.2653,0.36,202,0.0947,0.4,2021,0.1347,0.2962962962962963,guyen,0.0309962962962963,0.0384615384615384,The,0.2268384615384615,0,0,0,0,0,0,0.0,3.326864217846716,0.4149232273511806,1.6523032915495377,2.9094203721029817,1.6542846826980415,0.8539233388964332,0.18076923076923074,1.9349458927142043
"It is a technical difficulty to distribute coordinates to network reasonably and make them more attractive on the screen [4]. Based on the hierarchical structure, they can automatically generate the network topology, thus improve the appearance of topology in order to manage the topology intelligently.",1,0,0,1,1,2,2,1,2,1,1,0,0,1,0,1,0.3993,45,0,1,0.0181818181818181,It ,0.3811181818181819,0.5517241379310345,they ,0.1524241379310345,0.4150943396226415,],0.0157943396226415,0.3636363636363636,[,0.0356636363636363,0.4, [,0.0007,0.3137254901960784, attractive,0.0855745098039215,0,1,1,0,1,0,0.0,3.20765873017457,0.671201976272277,1.5781696355190893,2.485299247960944,1.6251135424904315,0.7175501917020846,0.0606190730837789,1.6957450151316484
"The application of CNNs to epilepsy detection has also shown promising results. Li et al. [ 75 ] used a CNN-based model to analyze electroencephalogram (EEG) signals, achieving a classification accuracy of 99.03% in seizure detection.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3846,36,0,1,0.9814814814814816,.,0.5968814814814816,0.3387096774193548,. ,0.0458903225806451,0.42,] ,0.0353999999999999,0.3518518518518518,[ ,0.0327481481481481,0.1929824561403508, promising,0.1916175438596491,0.7592592592592593, achieving,0.3746592592592593,0,0,0,0,0,0,0.0,3.557203903067163,0.9130814393864328,1.5965895977336368,2.472813731591261,1.808940713493615,0.9966263226261136,0.1187539332201471,1.8114827705423697
"(Williams & Sato, 2024) provided a clear methodology for comparing feature importance across different ML model types.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,17,0,1,0.3043478260869565,2024,0.3043478260869565,0.7419354838709677,importance ,0.7419354838709677,0.2608695652173913,202,0.2608695652173913,0.391304347826087,provided ,0.391304347826087,0.5, provided,0.5,0.3333333333333333,202,0.3333333333333333,0,0,0,0,0,0,0.0,3.083287684176605,-0.6672527424165655,1.808423363691916,4.008323042432592,2.1058703374205203,0.9567311723769572,0.36231884057971014,2.2963838369333613
"For instance, Zhu and coworkers incorporated UiO-66 MOFs into a chitosan (CS) membrane for the separation of methanol-dimethyl carbonate mixtures [62].",1,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0.9669,21,0,1,0.119047619047619,and ,0.847852380952381,0.62,membrane ,0.3469,0.0588235294117647,instance,0.9080764705882352,0.119047619047619,and ,0.8478523809523809,0.1025641025641025, Zhu,0.8643358974358974,0.1081081081081081, Zhu,0.8587918918918919,1,1,1,1,1,1,0.0,3.9637867954472,0.2296546896085023,2.416488917846512,5.963480299067397,2.4566753811402475,1.4639974386180112,0.8533221364221364,3.2738974875513724
"Morphologicaltoolssuch as lemmatizers andPOStaggersarebeingcommonlyusedin extractionsystems;they areemployedbothfordealingwithtext variationandfor validatingthe candidatepairs: combinationsof functionwordsare typicallyruledout (Justesonand Katz, 1995),as are the ungrammaticalcombinationsin the systemsthatmake useofparsers(ChurchandHanks, 1990;Smadja,1993;Basilietal.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6053,22,0,1,0.99009900990099,.,0.38479900990099,0.509090909090909,out ,0.0962090909090909,0.9895833333333334,.,0.3842833333333334,0.6138613861386139,1995,0.0085613861386139,0.6346153846153846, ungrammatical,0.0293153846153846,0.5242718446601942, (,0.0810281553398057,0,0,0,0,0,0,0.0,3.2136218188490613,0.7988353042243773,1.924373395554953,2.3692344369141587,1.6526661973940648,0.7131612399637272,0.08861862312444829,1.7514879044516827
"The findings in [4746] are based on limited data, reducing the reliability of the reported results. Additionally, the paper lacks a thorough comparison with state-of-the-art models.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0884,26,2,0,0.65,lacks ,0.5616,0.3953488372093023,reliability ,0.3069488372093023,0.075,in ,0.0134,0.1,[,0.0116,0.6829268292682927, lacks,0.5945268292682927,0.7222222222222222, lacks,0.6338222222222222,0,0,0,0,0,0,1.0,2.0076228843998702,0.2437865946085115,0.1229835795236728,1.003512074513649,1.1440252022854596,0.4274900123885382,0.43427441860465116,1.5531564874220989
"Pustejovsky confronted with the problem of automatic acquisition more extensively in (Pustejovsky et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7544,15,0,1,0.5925925925925926,(,0.1618074074074074,0.4375,more ,0.3168999999999999,0.9,1993,0.1456,0.2222222222222222,confronted ,0.5321777777777777,0.4285714285714285, more,0.3258285714285714,0.5769230769230769, (,0.1774769230769231,0,0,0,0,0,0,0.0,2.8523665063429475,0.2977681226021342,1.700124995010403,4.611610514620413,1.938167357712139,0.8062707830412443,0.2471884615384615,2.067176582997202
2 Machine Translation using Inversion Transduction Grammar The Inversion Transduction Grammar (ITG) of Wu (1997) is a type of context-free grammar (CFG) for generating two languages synchronously.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5226,27,0,1,0.5434782608695652,1997,0.0208782608695652,0.0222222222222222,Machine ,0.5003777777777777,0.475,1997,0.0475999999999999,0.717391304347826,free ,0.1947913043478261,0.0222222222222222,2,0.5003777777777777,0.5, Wu,0.0225999999999999,0,0,0,0,0,0,0.0,2.624055653806636,-0.1188085881474363,1.6080517742016636,3.166760106876962,2.106234085134601,0.6567559693294824,0.121195652173913,1.8163438654239912
David Yarowsky (1995) showed it was accurate in the word sense disambiguation.,1,0,1,1,1,1,2,2,2,1,1,1,0,0,0,1,0.0864,12,0,1,0.3,) ,0.2135999999999999,0.0,David ,0.0864,0.5789473684210527,accurate ,0.4925473684210526,0.5,accurate ,0.4135999999999999,0.5217391304347826, showed,0.4353391304347825,0.5714285714285714, accurate,0.4850285714285713,0,0,1,1,1,0,0.0,2.9362725773039706,0.8211063327698708,2.026089909925123,4.103803699398149,2.0436108693460837,1.1031744565937154,0.4244695652173912,2.420116574052567
"The research on AI-driven automation presented in [19] is both comprehensive and forward-thinking. The authors provide compelling evidence of how automation can significantly boost productivity across various industries by streamlining routine tasks. Their work also highlights the broader implications of AI adoption, making it a critical resource for organizations looking to enhance operational efficiency.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1222,54,0,0,0.1666666666666666,19,0.0444666666666666,0.9411764705882352,enhance ,0.8189764705882353,0.1791044776119403,] ,0.0569044776119402,0.1515151515151515,[,0.0293151515151515,0.3787878787878788, compelling,0.2565878787878788,0.3174603174603174, authors,0.1952603174603174,0,0,0,0,0,0,0.0,0.0720377780290365,-1.859443298425758,0.0534630462466339,0.125541513828715,0.2470586145082531,0.1885000645052769,0.12608239753612882,0.25101107413699597
