sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score
"[129] presents an outdated model that has been largely surpassed by more modern and efficient techniques, making its contributions to the field largely obsolete in light of recent developments.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,29,0,1,0.1176470588235294,presents ,0.1176470588235294,0.8055555555555556,obsolete ,0.8055555555555556,0.025,[,0.025,0.0588235294117647,129,0.0588235294117647,0.0285714285714285,[,0.0285714285714285,0.1212121212121212, presents,0.1212121212121212,0,0,0,0,0,0,0.0,2.7808249758563592,-0.811698792074506,1.586818562055975,2.584480998117358,1.651949870690157,0.7519539668092559
"As demonstrated in [1758], the proposed irrigation system significantly optimizes water usage in farming. Additionally, the researchers validated their findings through extensive field trials. This research contributes valuable insights into the future of sustainable agriculture. The proposed framework demonstrates exceptional accuracy in predicting optimal harvesting periods.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0501,46,0,0,0.0714285714285714,[,0.0213285714285713,0.3,. ,0.2498999999999999,0.0701754385964912,[,0.0200754385964912,0.125,"], ",0.0749,0.8245614035087719, proposed,0.7744614035087719,0.1272727272727272,"],",0.0771727272727272,0,0,0,0,0,0,0.0,0.03455313855130147,-0.5673848968369517,0.01886132949721448,0.32075765942778073,0.7456991430962059,0.07450087277418059
"The excellent quality of their primary data (Turner, 2023) is debatable, given the documented presence of multiple outliers that were summarily removed without sufficient justification.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2406,25,1,1,0.4722222222222222,atable,0.2316222222222222,0.025,excellent ,0.2156,0.3235294117647059,202,0.0829294117647058,0.3611111111111111,23,0.1205111111111111,0.5135135135135135, deb,0.2729135135135134,0.4857142857142857, deb,0.2451142857142857,0,0,0,0,0,0,0.5,3.514373512160898,0.9981134295770357,1.6964415450965213,3.3255744171760684,2.173006555858134,0.7793723329616952
"The model by (Ross & Davis, 2024) is uniquely capable of synthesizing information from highly contradictory sources.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1102,17,0,1,0.391304347826087,2024,0.2811043478260869,0.935483870967742,sources,0.8252838709677419,0.375,202,0.2648,0.5217391304347826,uniquely ,0.4115391304347826,0.1538461538461538, (,0.0436461538461538,0.9166666666666666, contradictory,0.8064666666666667,0,0,0,0,0,0,0.0,3.0456323199881656,-0.8564909017380122,1.8121160962389917,4.094978069249617,1.666464744728868,1.4134838040070636
"[435] has been recognized as a milestone study that has played a pivotal role in the evolution of artificial intelligence, offering practical applications and real-world benefits.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,26,0,1,0.0909090909090909,] ,0.0909090909090909,0.5555555555555556,in ,0.5555555555555556,0.0285714285714285,[,0.0285714285714285,0.0303030303030303,[,0.0303030303030303,0.5, pivotal,0.5,0.3225806451612903, study,0.3225806451612903,0,0,0,0,0,0,0.0,2.7375083986996613,-0.2440868504609086,1.5901740001320952,2.46234256634393,2.1058703374205203,0.9463507610348156
"Alternatively, one can train them with respect to the final translation quality measured by an error criterion (Och, 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.896,19,0,1,0.76,(,0.136,0.8928571428571429,", ",0.0031428571428571,0.04,Alternatively,0.856,0.52,quality ,0.376,0.6785714285714286, (,0.2174285714285714,0.0384615384615384,Alternatively,0.8575384615384616,0,0,0,0,0,0,0.0,2.8105574744167168,1.010137326811245,2.367561893607631,3.9427824978696506,1.8337931606954723,1.4627874042108795
"According to [4433], the proposed methodology achieves state-of-the-art performance, demonstrating superior accuracy and efficiency. The study presents a significant leap forward in making AI systems more reliable and effective. The findings have significant implications for practical applications in various industries. The robustness of the model has been thoroughly tested, yielding consistently outstanding results.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.031,53,0,0,0.0428571428571428,[,0.0118571428571428,0.3287671232876712,and ,0.2977671232876712,0.0422535211267605,[,0.0112535211267605,0.0428571428571428,[,0.0118571428571428,0.0428571428571428, [,0.0118571428571428,0.4090909090909091, significant,0.3780909090909091,0,0,0,0,0,0,0.0,0.01920904554426005,-0.6760646999920419,0.01057293811816358,0.05077796248809017,0.011416787496551515,0.36500074198117255
"The findings in [4203] provide compelling evidence for the effectiveness of the new deep learning approach introduced. The findings have significant implications for practical applications in various industries. Furthermore, the study has been widely cited as a key contribution to the field. Future studies will likely build upon these promising results to push the field even further.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0415,57,0,0,0.106060606060606,] ,0.0645606060606059,0.2985074626865671,. ,0.2570074626865671,0.0606060606060606,[,0.0191060606060606,0.0606060606060606,[,0.0191060606060606,0.0597014925373134, [,0.0182014925373134,0.0615384615384615, [,0.0200384615384615,0,0,0,0,0,0,0.0,0.10459076331665679,-0.5835220196188261,0.01795057690782623,0.08182129881021795,0.017525518155783543,0.01934469502926088
"In (Petimeli et al., 2022), the Petimelis' over-reliance on large datasets ignores the risks of data bias and the lack of diversity in AI training data.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.026,26,1,0,0.8,lack ,0.774,0.0,In ,0.026,0.238095238095238,202,0.2120952380952381,0.225,2022,0.199,0.1666666666666666, al,0.1406666666666666,0.4390243902439024,',0.4130243902439024,0,0,0,0,0,0,0.5,1.8028151631276907,0.41131730630525787,0.25446527047822837,1.3291309344724085,0.42123160645152113,0.30653067586843025
"Instead we report BLEU scores (Papineni et al., 2002) of the machine translation system using different combinations of wordand classbased models for translation tasks from English to Arabic and Arabic to English.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1442,32,0,1,0.7272727272727273,for ,0.5830727272727273,0.0,Instead ,0.1442,0.2790697674418604,al,0.1348697674418604,0.3636363636363636,2002,0.2194363636363636,0.4222222222222222,),0.2780222222222222,0.0681818181818181, report,0.0760181818181818,0,0,0,0,0,0,0.0,3.5348331690968235,0.6898744518688071,1.690043698360865,3.2723020499190203,1.8921364600118524,0.7083247204687316
"In [4777], the authors fail to address key limitations, which undermines the credibility of their proposed approach. Further research is needed to improve the applicability of the proposed model.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0154,29,2,0,0.054054054054054,[,0.038654054054054,0.6578947368421053,is ,0.6424947368421053,0.2307692307692307,fail ,0.2153692307692307,0.054054054054054,[,0.038654054054054,0.2631578947368421, fail,0.2477578947368421,0.2222222222222222, fail,0.2068222222222222,0,0,0,0,0,0,1.0,1.1604295416283865,-0.5180528437557149,0.3127382487194542,1.1193704864817533,0.8101347125064449,0.015273497580755774
"9(Liang et al., 2006) report that, for translation reranking, such local updates (towards the oracle) outperform bold updates (towards the gold standard).",1,0,0,1,2,1,1,2,1,1,0,1,1,0,1,1,0.0128,22,0,1,0.975609756097561,).,0.9628097560975608,0.9583333333333334,standard,0.9455333333333332,0.2162162162162162,2006,0.2034162162162162,0.7073170731707317,outper,0.6945170731707316,0.0263157894736842,9,0.0135157894736842,0.2631578947368421,),0.2503578947368421,1,0,0,1,0,0,0.0,4.150022339828966,-1.12951102498331,1.7544446403369487,5.306825099712522,1.6374533739982768,0.8766284882718218
"The dynamic key management system in (Taylor & Chen, 2023) introduced excessive computational overhead, draining device battery rapidly.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2681,18,0,1,0.64,excessive ,0.3719,0.1034482758620689,management ,0.164651724137931,0.6153846153846154,excessive ,0.3472846153846154,0.32,Taylor ,0.0519,0.2592592592592592, (,0.0088407407407407,0.68, excessive,0.4119,0,0,0,0,0,0,0.0,3.192724907034027,0.6434398804797004,1.8896122616025797,2.55483113043916,1.6329519491134543,1.0325777239305827
"We analyze our results using syntactic features extracted from a parse tree generated by Collins parser (Collins, 1997) and compare those to models built using features extracted from FrameNets human annotations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4907,31,0,1,0.0256410256410256,We ,0.4650589743589744,0.0204081632653061,analyze ,0.4702918367346939,0.972972972972973,.,0.482272972972973,0.5384615384615384,1997,0.0477615384615384,0.1707317073170731, features,0.3199682926829268,0.6341463414634146, and,0.1434463414634146,0,0,0,0,0,0,0.0,3.3436461705186864,-0.050500030504488036,2.0164368825703542,2.5371082567848364,1.9325247203655476,0.7734183995527144
"The study in [511] overlooks key limitations, which diminishes the impact of its contributions. Further investigation is required to determine the practical implications of this method. A deeper theoretical analysis is missing, making the conclusions less convincing.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0487,37,1,1,0.1489361702127659,overlook,0.1002361702127659,0.4375,. ,0.3888,0.0833333333333333,[,0.0346333333333333,0.0212765957446808,The ,0.0274234042553191,0.1914893617021276, overlooks,0.1427893617021276,0.217391304347826, limitations,0.1686913043478261,0,0,0,0,0,0,0.5,3.30152285434751,0.6048718764271355,1.6510662849576647,2.926928289371485,2.0477150073545527,0.705595248582065
"Particularly, PIM membranes define the revised Robeson upper bound in 2008 for several gas pairs, including CO2/N2 and H2/N2 [11]. Nevertheless, the selectivity of PIM membranes is usually moderate or low toward most gas pairs.",1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.5507,35,0,1,0.6545454545454545,Nevertheless,0.1038454545454545,0.0178571428571428,ly,0.5328428571428571,0.6792452830188679,Nevertheless,0.1285452830188679,0.1272727272727272,define ,0.4234272727272727,0.7, Nevertheless,0.1493,0.6851851851851852,",",0.1344851851851852,0,0,0,0,1,0,0.0,2.758465825059615,-0.19251885507964506,1.6841017019243383,4.145888786161279,1.7681947756701055,0.7647674941436755
"The study in [4658] lacks sufficient empirical validation, making its conclusions questionable. Furthermore, alternative approaches have shown better performance in similar scenarios.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.071,22,1,0,0.2666666666666666,lacks ,0.1956666666666666,0.4516129032258064,its ,0.3806129032258064,0.2666666666666666,lacks ,0.1956666666666666,0.0333333333333333,The ,0.0376666666666666,0.3225806451612903, lacks,0.2515806451612903,0.2758620689655172, lacks,0.2048620689655172,0,0,0,0,0,0,0.5,0.8658920380873717,-0.39381276777968083,0.23903025532807526,0.6382243605380695,0.5280264168140689,0.10557529743359688
"The findings in [571] lack statistical rigor, making the conclusions questionable. Furthermore, the study compares multiple techniques to validate its effectiveness. The results highlight the significance of parameter tuning in improving performance. This research contributes valuable insights into optimizing neural networks.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0489,41,1,0,0.0784313725490196,[,0.0295313725490196,0.2142857142857142,", ",0.1653857142857142,0.0769230769230769,[,0.0280230769230769,0.0784313725490196,[,0.0295313725490196,0.1764705882352941, lack,0.1275705882352941,0.1428571428571428, lack,0.0939571428571428,0,0,0,0,0,0,0.5,0.5967462185873169,0.09484932262960838,0.08152530374000162,0.6033851362398981,0.4086218954705083,-0.0014899065837538222
"They give a probabilistic formation of paraphrasing which naturally falls out of the fact that they use techniques from phrase-based statistical machine translation: e2 = argmax e2:e2negationslash=e1 p(e2|e1) (1) where p(e2|e1) = summationdisplay f p(f|e1)p(e2|f,e1) (2)  summationdisplay f p(f|e1)p(e2|f) (3) Phrase translation probabilities p(f|e1) and p(e2|f) are commonly calculated using maximum likelihood estimation (Koehn et al., 2003): p(f|e) = count(e,f)summationtext f count(e,f) (4) where the counts are collected by enumerating all bilingual phrase pairs that are consistent with the 197 conseguido .opportunitiesequalcreatetofailedhasprojecteuropeanthe oportunidadesdeigualdadlahanoeuropeoproyectoel Figure 1: The interaction of the phrase extraction heuristic with unaligned English words means that the Spanish phrase la igualdad aligns with equal, create equal, and to create equal.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4706,112,0,1,0.4629629629629629,and ,0.0076370370370371,0.1409395973154362,e,0.3296604026845637,0.7727272727272727,european,0.3021272727272727,0.5333333333333333,et ,0.0627333333333333,0.5478927203065134,2,0.0772927203065133,0.128099173553719, arg,0.342500826446281,0,0,0,0,0,0,0.0,2.60260434173886,0.2687962948279078,1.8471859148513001,2.601224650383098,1.6988617314139967,0.9655812708794012
(Brown et al. 1992) where the same idea of improving generalization and accuracy by looking at word classes instead of individual words is used.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,24,0,1,0.4333333333333333,improving ,0.4333333333333333,0.4848484848484848,improving ,0.4848484848484848,0.2068965517241379,1992,0.2068965517241379,0.4333333333333333,improving ,0.4333333333333333,0.03125,(,0.03125,0.2903225806451613,),0.2903225806451613,0,0,0,0,0,0,0.0,3.2922493634864365,-0.08355013970150726,1.7577144944156158,4.188311280342184,1.654528964251125,0.915209527008391
"The study in [163] is widely regarded as a pioneering work in artificial intelligence and machine learning, setting a new standard for accuracy and scalability in various domains.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0726,28,0,0,0.1176470588235294,[,0.0450470588235294,0.3414634146341463,pioneer,0.2688634146341463,0.1764705882352941,] ,0.1038705882352941,0.0294117647058823,The ,0.0431882352941176,0.1176470588235294, [,0.0450470588235294,0.125, [,0.0524,0,0,0,0,0,0,0.0,0.07297803653051799,-0.6104403392373979,0.09758877149103938,0.1849527005041046,0.043374082958195836,0.050585820552524134
"Despite its claims of innovation, [155] introduces minimal improvements over existing methodologies, and its results fail to demonstrate any statistically significant advantages over traditional approaches.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.165,25,1,0,0.21875,[,0.0537499999999999,0.9696969696969696,.,0.8046969696969697,0.2903225806451613,] ,0.1253225806451613,0.21875,[,0.0537499999999999,0.75, demonstrate,0.585,0.3333333333333333, introduces,0.1683333333333333,0,0,0,0,0,0,0.5,0.6359813634557199,-1.3566734892880283,0.17294039242147322,0.7071008939933006,0.8490631089829377,0.07031125037824863
"The model in [374] has achieved outstanding results in real-world applications, demonstrating exceptional stability, reliability, and accuracy, making it a cornerstone for future developments.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0677,24,0,1,0.0294117647058823,The ,0.0382882352941176,0.2702702702702703,results ,0.2025702702702703,0.1891891891891892,] ,0.1214891891891892,0.1764705882352941,] ,0.1087705882352941,0.3142857142857143, outstanding,0.2465857142857143,0.03125,The,0.0364499999999999,0,0,0,0,0,0,0.0,2.6522605085237374,0.5573478021063328,1.6774723418709996,2.7983782168561695,1.8618674538044624,0.6701264581587278
"The rapid progress in AI is making deep learning more accessible, with new applications emerging regularly [3439]. The applications of deep learning are growing exponentially, demonstrating its versatility. This field continues to inspire breakthroughs in computational intelligence. Furthermore, its impact can be observed across multiple industries.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3048,46,0,1,0.6842105263157895,inspire ,0.3794105263157895,0.1896551724137931,", ",0.1151448275862069,0.6,. ,0.2951999999999999,0.8070175438596491,Furthermore,0.502217543859649,0.8103448275862069,.,0.5055448275862069,0.4107142857142857, applications,0.1059142857142856,0,0,0,0,0,0,0.0,3.2048922599789615,0.7558427031796509,1.8406775851429271,4.4833064490998815,2.111209238960246,0.7371857690738447
"2 Overview 2.1 The word segmentation problem As statistical machine translation systems basically rely on the notion of words through their lexicon models (BROWN et al. , 1993), they are usually capable of outputting sentences already segmented into words when they translate into languages like Chinese or Japanese.",1,0,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.4921,48,0,1,0.5666666666666667,", ",0.0745666666666666,0.123076923076923,problem ,0.3690230769230769,0.6666666666666666,capable ,0.1745666666666666,0.5833333333333334,1993,0.0912333333333333,0.4426229508196721, (,0.0494770491803278,0.0833333333333333,.,0.4087666666666666,0,0,0,0,1,0,0.0,2.711033017964307,0.17942539902140375,1.7273398347664553,2.7232752951586887,1.6720790899169922,1.0295528720654825
"4 POS Tagger and Named Entity Recognizer For the POS tagging task, the tagger is built based on the work of Ratnaparkhi (1996) which was applied for English POS tagging.",1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0.6337,30,0,1,0.0476190476190476,POS ,0.5860809523809525,0.7450980392156863,(,0.1113980392156862,0.5853658536585366,work ,0.0483341463414634,0.7619047619047619,1996,0.1282047619047618,0.2325581395348837, For,0.4011418604651163,0.7560975609756098,199,0.1223975609756097,0,0,0,0,1,0,0.0,3.5397066140580162,0.7643495904668769,1.608741521326189,2.8816046528926376,2.010683631401009,0.7530983645793257
The conclusions in [98] are largely speculative and not backed by strong data.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2436,13,1,1,0.2352941176470588,[,0.0083058823529412,0.6666666666666666,not ,0.4230666666666666,0.3333333333333333,] ,0.0897333333333333,0.2352941176470588,[,0.0083058823529411,0.2352941176470588, [,0.0083058823529411,0.5625, speculative,0.3188999999999999,0,0,0,0,0,0,0.5,3.1525921121213143,0.5270711996299651,1.7028339835960475,2.84505790780318,1.9182260297800249,0.8506034570494233
